datetime,lat,lon,country,city,pm2_5,pm10,no2,so2,o3,co,humidity,wind_speed,temperature,pm10_class_predicted,pm10_high_probability,pm10_class_true
2025-10-30 20:01:13,50.04438038356719,-126.1840801433904,CA,Tahsis,1.96,3.64,2.67,1.4,58.02,104.86,79,1.2,6.93,0,0.07486025861049457,0
2025-10-30 20:00:35,46.85743806536905,38.678007307677774,RU,Port-Katon,3.88,5.94,2.0,0.55,77.0,123.66,80,3.52,10.07,0,0.25916141440418994,1
2025-10-30 20:00:19,45.78027826277483,31.697592571422348,UA,Zheleznyy Port,5.35,8.0,0.43,1.41,94.95,113.14,79,10.32,15.71,1,0.8267016351473562,1
2025-10-30 19:59:59,-20.844428755805268,64.17598606544138,MU,Plaine Corail,1.24,3.96,0.02,0.12,68.39,69.59,72,4.9,23.27,1,0.8297085442047918,0
2025-10-30 19:59:33,54.15821800550299,92.64029793249053,RU,Kuragino,1.02,1.09,0.25,0.08,58.55,110.81,75,1.46,4.77,0,0.0822291866979222,0
2025-10-30 19:59:22,-34.22706868752739,140.4182376294425,AU,Cobdogla,0.81,0.93,0.55,0.04,42.3,87.42,55,6.56,18.49,1,0.8292517468061158,0
2025-10-30 19:59:19,-38.50916681056598,139.49676783363788,AU,Port MacDonnell,1.72,4.08,0.08,0.14,59.24,69.06,86,2.75,13.55,0,0.4195127794449881,0
2025-10-30 19:59:13,-40.49121868556921,-71.17760300282582,AR,Filo-hua-hum,0.58,0.81,0.21,0.07,39.68,64.95,41,5.78,13.08,0,0.14354223241151323,0
2025-10-30 19:59:05,55.12697030671595,-127.5904359424392,CA,New Hazelton,0.5,0.73,0.6,0.33,59.78,103.25,83,1.58,-3.45,0,0.010629925982757313,0
2025-10-30 19:58:54,-50.578980907355614,-60.024767975128,FK,Falkland Islands,6.82,14.55,0.05,0.28,46.69,72.75,94,10.36,7.41,1,0.6189315759573512,1
2025-10-30 19:58:30,10.00529612675288,-14.009821037448148,GN,Boffa,1.53,2.56,0.41,0.24,40.5,121.06,83,2.25,26.65,0,0.2992059059858118,0
2025-10-30 19:58:28,62.60045359103444,144.82627219568076,RU,Myaundzha,0.5,0.5,0.01,0.01,73.16,99.91,75,1.76,-25.63,0,0.005015199807690964,0
2025-10-30 19:58:16,49.35118732709239,-65.11195365183045,CA,Grande-Vallée,1.92,2.47,1.48,0.7,61.35,106.87,87,6.17,7.0,0,0.13103241091230278,0
2025-10-30 19:58:12,48.76648570976971,109.80792575702628,MN,Eg,0.61,0.89,1.02,5.11,77.97,102.29,64,2.58,-4.6,0,0.011649275129505553,0
2025-10-30 19:58:10,-14.058312282325105,-72.2191666293101,PE,Santo Tomas,5.1,13.47,0.07,0.34,58.35,54.27,49,1.48,11.25,0,0.07924977321448781,1
2025-10-30 19:57:40,3.9438680030007873,39.93857160107663,KE,Burji,1.82,7.26,0.53,0.02,28.98,98.23,68,0.96,24.45,0,0.15620171578810177,1
2025-10-30 19:57:22,35.32749227081334,-96.67602491320734,US,Seminole,1.86,2.17,0.57,0.43,89.13,110.43,29,3.09,17.06,0,0.2214401216308093,0
2025-10-30 19:56:39,-6.746483533157459,158.66215919976105,SB,Solomon Islands,0.69,1.82,0.01,0.12,23.22,60.96,77,7.25,28.42,0,0.4077940093845137,0
2025-10-30 19:56:33,51.23212850669776,155.90827171007106,RU,Ozernovskiy,0.76,2.39,0.23,0.58,88.97,105.27,76,8.16,4.74,0,0.06066779602930769,0
2025-10-30 19:56:19,-33.08533683027132,-58.85583116481581,AR,Larroque,0.81,1.36,0.83,0.34,44.8,81.32,52,2.55,19.92,0,0.38155459764730093,0
2025-10-30 19:56:15,10.248838718912168,73.86541585280796,IN,Kavaratti,0.96,3.89,0.38,0.28,42.52,107.98,72,5.45,27.93,1,0.5841044647074494,0
2025-10-30 19:56:09,-8.69432440301101,-36.40576409122667,BR,São Sebastião,4.29,6.37,1.47,0.36,55.26,102.56,61,6.04,23.78,1,0.8761227723973177,1
2025-10-30 19:56:02,-1.2850545498725694,24.209912424788257,CD,Longanio,0.58,1.07,0.18,0.02,3.36,97.05,100,1.01,20.43,0,0.1575009471259692,0
2025-10-30 19:55:50,32.511076055142894,-95.38493856182733,US,Lindale,3.59,4.12,1.02,2.18,100.35,116.35,51,3.78,17.47,0,0.3830285609653167,0
2025-10-30 19:55:48,55.86275753358549,98.10250686935598,RU,Tayshet,2.56,2.57,0.24,0.26,89.44,112.09,97,5.5,2.82,0,0.011558790277451617,0
2025-10-30 19:55:44,63.95838691012548,-173.3194292640898,RU,Provideniya,0.5,0.71,0.02,0.06,86.17,106.04,62,4.28,-2.31,0,0.014413664824339045,0
2025-10-30 19:55:26,-45.383940885998,168.35237639904244,NZ,Lumsden,1.06,3.05,0.05,0.09,52.91,66.06,92,1.96,1.18,0,0.012329609901416946,0
2025-10-30 19:55:20,71.93123256669114,-86.89468064412985,CA,Arctic Bay,0.5,0.5,0.07,0.01,73.21,106.25,83,1.39,-13.33,0,0.010168604454320244,0
2025-10-30 19:55:04,64.20110297998775,-94.21700905463705,CA,Baker Lake,0.5,0.5,0.02,0.0,77.02,104.41,80,2.67,-4.86,0,0.011559112538281109,0
2025-10-30 19:55:02,50.78049692598182,-5.098545319411301,GB,Polzeath,3.45,7.39,1.34,0.61,89.77,95.46,82,13.48,14.03,1,0.5469340034818285,1
2025-10-30 19:54:56,-21.66148606124049,22.71829628792841,BW,Dekar,3.23,6.37,0.66,0.02,34.27,134.53,41,3.99,25.9,1,0.5101260688844389,1
2025-10-30 19:54:47,65.27844846096906,-171.7238715311551,RU,Lorino,0.5,0.6,0.02,0.06,84.5,107.61,85,14.95,-6.3,0,0.14997204389466878,0
2025-10-30 19:54:43,52.96769955157387,-100.61721850702072,CA,Whitmore,0.58,0.58,1.01,0.03,59.05,114.9,95,6.84,4.42,0,0.06829837645323186,0
2025-10-30 19:54:30,67.84778774049542,-116.11628330479904,CA,Kugluktuk,0.5,0.5,0.03,0.01,70.33,101.09,97,1.45,-9.08,0,0.010629925982757313,0
2025-10-30 19:54:20,45.76303904855436,-79.23688038642135,CA,Sundridge,1.74,1.89,2.53,0.26,58.18,138.85,73,2.76,5.63,0,0.09686750410724165,0
2025-10-30 19:54:07,15.957728233321332,-60.59292387382115,GP,Beauséjour,1.36,3.68,0.95,0.6,30.47,121.78,76,6.52,28.58,0,0.4060581382917906,0
2025-10-30 19:54:04,-3.585834404825832,24.91867347913592,CD,Kasaï-Oriental Province,0.5,0.7,0.11,0.02,5.14,112.62,97,1.58,21.23,0,0.3370690030733121,0
2025-10-30 19:54:02,41.377831010570986,73.54440441831619,KG,Kazarman,3.87,6.14,2.09,0.22,59.23,105.21,30,2.49,1.03,0,0.016675391716949463,1
2025-10-30 19:53:43,-14.47405289260294,-53.53928944124732,BR,Nova Xavantina,2.27,2.45,0.57,0.05,53.65,159.46,30,1.66,33.18,0,0.03442662428710687,0
2025-10-30 19:53:21,32.388893051725404,94.17079394498536,CN,Dartang,0.9,0.93,0.06,0.04,43.93,83.17,95,2.18,-3.25,0,0.012329609901416946,0
2025-10-30 19:53:09,41.06606379884624,11.825031462791827,IT,Anzio,4.81,8.0,0.59,0.25,78.31,107.95,79,8.83,20.72,1,0.9116839018802265,1
2025-10-30 19:52:56,70.30938210486627,172.6841420245009,RU,Pevek,0.5,0.59,0.18,0.3,68.46,114.42,93,5.27,-13.25,0,0.012525528915284747,0
2025-10-30 19:52:54,69.18617151626026,-130.9330331376701,CA,Tuktoyaktuk,0.5,0.5,0.04,0.0,63.45,104.46,92,5.12,-6.32,0,0.012443150377660143,0
2025-10-30 19:52:52,-26.824707314946465,24.9438515160872,ZA,Vryburg,3.5,5.44,2.29,0.59,46.46,152.0,31,2.51,24.18,0,0.28245165650823917,1
2025-10-30 19:52:46,61.08290559055098,122.58986273567984,RU,Olyokminsk,0.5,0.5,0.28,0.11,43.62,123.77,97,1.47,-11.12,0,0.010629925982757313,0
2025-10-30 19:52:41,66.89972684514814,17.44755532682754,SE,Arjeplogs Kommun,0.5,0.5,0.63,0.04,41.97,106.3,95,0.32,-2.13,0,0.009816466639605647,0
2025-10-30 19:52:32,70.45981816991181,-158.94714846194975,US,Wainwright,0.82,3.91,0.02,0.02,66.49,104.17,91,5.83,-7.99,0,0.012861729609202741,0
2025-10-30 19:52:27,7.481086560212546,-60.07128036960782,GY,Barima-Waini Region,1.08,2.0,0.19,0.09,21.69,104.98,57,2.13,30.2,0,0.06918020610005604,0
2025-10-30 19:52:11,54.30778164940256,85.43704414349014,RU,Salair,5.35,6.64,1.3,0.38,56.97,136.08,81,2.93,3.07,0,0.010666157655515932,1
2025-10-30 19:51:46,53.792547064478896,138.91134602525975,RU,Mnogovershinnyy,0.51,0.51,0.64,0.06,68.25,153.82,94,4.18,-2.44,0,0.012329609901416946,0
2025-10-30 19:51:44,28.177089915807898,-97.65922653388355,US,Vahlsing,1.02,2.03,0.35,0.36,97.65,98.14,25,2.09,23.29,0,0.28245165650823917,0
2025-10-30 19:51:38,41.30924760321636,-4.5573219311190485,ES,Pedrajas de San Esteban,0.5,0.99,2.02,0.01,42.85,90.32,73,3.59,12.98,0,0.35437166783827945,0
2025-10-30 19:51:21,59.00010831353674,-71.65759426659015,CA,Tasiujaq,0.56,1.03,0.08,0.01,52.97,102.53,97,4.49,1.34,0,0.012329609901416946,0
2025-10-30 19:51:10,-19.79569422493664,30.980391908082424,ZW,Masvingo,1.56,2.64,0.25,0.14,35.29,104.79,70,7.69,20.03,1,0.9325812826019803,0
2025-10-30 19:50:58,63.1597194411896,-25.03228559968443,IS,Grindavik,0.52,2.5,0.03,0.07,82.54,100.51,59,10.9,3.06,0,0.17119754613116855,0
2025-10-30 19:50:51,52.31081052931859,136.09565811685695,RU,Imeni Poliny Osipenko,0.5,0.5,0.58,0.14,62.12,119.23,63,3.73,-3.46,0,0.014413664824339045,0
2025-10-30 19:50:50,6.791836800670183,-69.61256209812345,VE,Elorza,0.5,0.5,0.05,0.0,9.57,102.81,60,3.74,30.53,0,0.08178394532075425,0
2025-10-30 19:50:48,-33.41295640741053,145.81349784569096,AU,Hillston,1.74,3.34,0.66,0.25,45.07,72.4,42,5.11,16.86,0,0.4191400215254724,0
2025-10-30 19:50:28,53.84546466051302,88.3236844984948,RU,Mezhdurechensk,1.5,1.63,0.89,0.11,51.86,105.67,89,1.13,1.85,0,0.009056899667595047,0
2025-10-30 19:49:59,-15.939542084175557,-43.57777390394719,BR,Janaúba,1.61,1.97,0.69,0.16,59.72,94.62,34,2.14,31.24,0,0.41818197097595894,0
2025-10-30 19:49:45,50.48609061642776,108.65000188541607,RU,Krasnyy Chikoy,0.5,0.5,0.16,0.24,84.55,101.54,82,1.64,-4.75,0,0.00996457302061918,0
2025-10-30 19:49:33,-11.217832549719844,-51.20277895713107,BR,Paind do Araguaia,5.33,5.94,0.53,0.04,51.3,149.09,29,4.38,36.94,0,0.08808434581257374,1
2025-10-30 19:49:22,44.6672955895298,34.585827802705325,UA,Satera,3.27,5.38,0.42,0.77,94.25,110.02,71,2.1,14.38,0,0.31566806208348364,1
2025-10-30 19:49:12,51.494847885750346,44.65217490897905,RU,Kalininsk,1.69,1.85,1.71,0.07,43.85,142.18,78,2.29,5.63,0,0.1002695050365115,0
2025-10-30 19:49:10,3.8180516334453785,12.735525133444211,CM,Doumomama,0.96,1.15,0.66,0.05,6.66,127.96,97,0.66,20.25,0,0.26787599641975124,0
2025-10-30 19:49:07,58.83603362963066,0.1883062473175698,GB,Virkie,0.82,3.8,0.73,0.56,83.33,102.75,66,10.89,10.39,1,0.8441719250903486,0
2025-10-30 19:49:04,21.90238117341497,-82.4211780387596,CU,Municipio Especial Isla de la Juventud,3.55,15.21,0.16,0.24,99.52,92.65,59,7.18,27.39,1,0.8055020738780792,1
2025-10-30 19:48:58,45.69332013407231,-81.84603697438865,CA,Squirrel Town,1.08,1.22,1.43,0.91,72.41,112.39,54,3.03,10.79,0,0.14768683147110073,0
2025-10-30 19:48:50,61.31082114699302,150.4865474511951,RU,Ust'-Omchug,0.5,1.35,0.46,0.14,64.87,115.37,89,0.23,-20.86,0,0.005838386119963284,0
2025-10-30 19:48:48,-19.63879056713625,168.0910608863025,VU,Looutel,4.74,8.8,0.06,1.58,18.0,70.32,78,5.42,26.13,1,0.7889686494662029,1
2025-10-30 19:48:40,50.92962514222634,-111.43565147071492,CA,Wardlow,0.5,0.5,0.7,0.39,69.02,105.98,48,6.14,8.19,0,0.03619018401116052,0
2025-10-30 19:48:34,16.315128714242277,-96.94797434319308,MX,San Vicente Coatlán,5.57,7.29,0.33,0.49,79.47,120.41,48,1.76,23.11,0,0.21279618173025963,1
2025-10-30 19:48:06,-11.59165067741236,25.50047353109656,CD,Lumpundu,5.66,6.85,0.54,0.47,33.35,146.73,55,1.49,21.48,0,0.2358313918002562,1
2025-10-30 19:48:04,60.48854132305186,166.61676219639884,RU,Tilichiki,0.55,2.56,0.03,0.05,77.71,107.5,95,1.47,-11.54,0,0.010629925982757313,0
2025-10-30 19:48:03,65.70594758739884,-126.86656362050316,CA,Norman Wells,0.5,0.5,0.06,0.0,80.53,98.38,80,1.76,-4.62,0,0.00996457302061918,0
2025-10-30 19:48:02,-6.670800146306988,139.6850091233539,ID,Tanah Merah,0.75,0.85,0.14,0.01,2.77,60.68,99,0.24,22.19,0,0.3215522351524914,0
2025-10-30 19:47:54,55.84176254965613,-114.60700578656132,CA,Wagner,0.5,0.5,0.32,0.04,67.67,100.66,81,2.24,3.07,0,0.010666157655515932,0
2025-10-30 19:47:50,66.44492032630367,-56.83994032751588,GL,Qeqqata,0.5,2.71,0.03,0.05,81.99,106.41,65,12.44,-0.13,0,0.05846734922375399,0
2025-10-30 19:47:42,7.874336238841877,18.63387301619533,CF,Kabo,4.28,8.02,0.13,0.02,11.22,104.0,76,2.06,24.95,0,0.4679924023702714,1
2025-10-30 19:47:36,29.32136149361692,-88.04949820628435,US,Dauphin Island,4.05,6.6,0.51,0.71,89.2,133.75,63,9.05,18.0,1,0.8627099052092703,1
2025-10-30 19:47:32,-39.47264762992984,-62.54582176881706,AR,Pedro Luro,4.39,9.17,0.2,0.21,70.02,86.35,36,6.76,22.41,1,0.5626562569183977,1
2025-10-30 19:47:31,-77.04057002427211,172.5850817923481,AQ,McMurdo Station,0.57,1.72,0.0,0.06,50.62,72.72,83,9.67,-11.97,0,0.024921963682162384,0
2025-10-30 19:47:29,-29.935130533050994,23.99854668737575,ZA,Potfontein,3.57,6.9,0.75,0.1,79.39,115.86,34,6.7,23.55,1,0.6224889569085621,1
2025-10-30 19:47:08,6.70280124791951,4.941758364829326,NG,Ore,0.76,1.77,0.1,0.05,36.34,105.77,94,1.24,24.09,0,0.1564310002229778,0
2025-10-30 19:47:07,53.679000114894,2.876533791787949,GB,Overstrand,1.28,4.55,2.3,1.16,80.4,104.65,76,7.2,12.0,1,0.5517203793890701,1
2025-10-30 19:47:04,46.67894113242832,-95.18332686191984,US,Menahga,1.48,1.64,2.1,1.16,71.54,121.46,60,2.96,5.83,0,0.07965914893368814,0
2025-10-30 19:46:58,-2.909562204990621,-73.05718442233535,PE,Iquitos,0.5,0.5,0.01,0.01,6.89,93.81,76,1.44,26.92,0,0.16722597089224978,0
2025-10-30 19:46:57,66.18878647697477,177.74476303437143,RU,Egvekinot,0.5,1.04,0.06,0.09,69.21,118.05,88,3.09,-18.48,0,0.005818416406467521,0
2025-10-30 19:46:55,53.4236717274151,-6.943217959841888,IE,Calfstown,1.78,2.78,0.77,0.24,87.93,93.95,87,10.02,13.26,1,0.8090176670600047,0
2025-10-30 19:46:47,52.43478560294409,-59.37429916827779,CA,Happy Valley-Goose Bay,1.11,1.16,0.07,0.0,69.87,108.44,80,2.96,6.65,0,0.103349016327244,0
2025-10-30 19:46:29,77.98426667977225,-106.91801719818812,CA,Isachsen,0.5,0.5,0.01,0.01,72.97,108.57,99,2.84,-16.08,0,0.005818416406467521,0
2025-10-30 19:46:27,50.99223076684487,112.75123844122312,RU,Arta,0.5,0.5,0.08,0.08,79.71,98.96,91,6.28,-2.51,0,0.012462296410017743,0
2025-10-30 19:46:16,40.25493303871028,-96.2393041955887,US,Tecumseh,1.63,2.04,0.93,0.28,84.65,110.31,40,5.09,13.13,0,0.19159019450601086,0
2025-10-30 19:46:13,70.99501069179391,62.58065308414328,RU,Rudnik,0.51,2.5,0.12,0.05,82.23,110.82,65,8.44,-1.7,0,0.027619820021497123,0
2025-10-30 19:45:58,9.960761181330852,166.69722656724616,MH,Wotho,0.5,0.93,0.01,0.03,17.34,74.61,86,7.18,26.28,1,0.9002155454425377,0
2025-10-30 19:45:50,60.93158493606094,59.86117123089119,RU,Polunochnoye,0.55,0.58,0.92,0.08,34.61,122.83,98,1.45,3.06,0,0.009808039580257102,0
2025-10-30 19:45:40,66.7937710278187,-168.8390803659693,US,Wales,0.75,4.07,0.04,0.09,86.31,103.63,71,18.79,-1.63,0,0.14045549392850668,0
2025-10-30 19:45:37,-32.40987979807684,-51.38144846249872,BR,Porto Velho,0.5,1.43,0.05,0.08,50.03,66.03,64,5.34,16.55,1,0.7238201026006906,0
2025-10-30 19:45:28,63.23532838654506,144.17919860057458,RU,Oymyakon,0.5,0.5,0.02,0.01,76.5,98.91,87,0.31,-26.67,0,0.004629399152446971,0
2025-10-30 19:45:27,60.351901941360296,-45.28450090015326,GL,Nanortalik,0.5,1.3,0.14,0.07,89.75,102.28,81,1.13,-5.43,0,0.009201556535484066,0
2025-10-30 19:45:19,-12.975945430991729,28.077221933886506,ZM,Copperbelt,5.89,8.79,0.56,0.5,53.08,141.56,28,2.77,27.31,0,0.15478453753829247,1
2025-10-30 19:45:17,66.95336855831243,-165.20767157539942,US,Kotzebue,0.5,1.89,0.07,0.08,79.44,103.58,61,9.69,-2.3,0,0.09850433525043242,0
2025-10-30 19:45:16,55.164404726806566,136.73420498504385,RU,Chumikan,0.5,0.5,0.1,0.01,74.77,137.57,74,5.48,0.24,0,0.011358449632536708,0
2025-10-30 19:45:07,33.69466530577907,-76.93350689838519,US,Kure Beach,3.94,9.26,0.52,0.86,76.52,131.16,68,11.12,17.84,1,0.8682373066424056,1
2025-10-30 19:45:05,5.810155260862345,-1.474944665178782,GH,Foso,1.54,2.15,0.97,2.54,39.11,95.22,97,1.26,23.4,0,0.1410634055035519,0
2025-10-30 19:45:04,-7.716642835191621,-39.49540250276854,BR,Serrita,2.46,3.66,0.45,0.13,73.92,94.92,23,3.96,33.18,0,0.06295014331783012,0
2025-10-30 19:44:53,58.42809124645942,94.45001722694354,RU,Razdolinsk,14.71,14.73,1.27,0.36,62.5,143.13,99,1.65,1.07,0,0.010629925982757313,1
2025-10-30 19:44:51,43.37705900180555,-117.81103649307882,US,Malheur,2.17,4.43,0.62,0.03,72.85,98.3,45,2.52,7.68,0,0.0344044193219956,1
2025-10-30 19:44:46,-12.71177311671326,-77.75923253786867,PE,Callao,3.52,11.16,0.02,0.2,64.52,75.0,81,6.56,18.27,1,0.8926358956740662,1
2025-10-30 19:44:42,12.24371846162363,120.14505288454552,PH,Salvacion,3.64,3.87,0.83,0.05,39.13,162.13,85,5.07,26.94,1,0.7080746549181723,0
2025-10-30 19:44:22,-32.97936510443445,147.7709017687061,AU,Trundle,2.52,3.07,0.63,0.39,46.52,70.65,63,4.52,15.15,1,0.5207042546529581,0
2025-10-30 19:44:21,65.41831977058723,79.51367569604565,RU,Urengoy,0.5,0.5,0.09,0.01,52.35,118.61,94,4.9,-13.36,0,0.012443150377660143,0
2025-10-30 19:44:17,-38.81170017372476,149.23165801381128,AU,Marlo,1.41,4.68,0.09,0.18,56.25,65.12,90,7.29,15.6,1,0.68032183034406,1
2025-10-30 19:44:15,30.657015733903503,93.51458557313248,CN,Biruxong,0.84,0.88,0.44,0.08,35.36,89.08,98,0.34,1.39,0,0.009816466639605647,0
2025-10-30 19:44:10,-14.269865122848016,-173.2875916011933,WS,Utuloa,3.7,13.64,0.01,0.19,41.31,73.39,79,9.67,27.08,1,0.7510736121515773,1
2025-10-30 19:44:05,-42.66004151098561,145.79620617959142,AU,West Coast,0.85,2.08,0.25,0.15,34.21,67.4,78,1.36,7.09,0,0.07486025861049457,0
2025-10-30 19:43:59,64.02287363160539,-25.821747142579937,IS,Olafsvik,0.5,0.84,0.03,0.02,81.14,100.68,63,10.75,3.26,0,0.1678866595181121,0
2025-10-30 19:43:56,46.44994472182762,-112.09284704519716,US,Clancy,0.5,0.5,0.46,0.01,87.75,82.87,47,0.89,5.46,0,0.024357712458138416,0
2025-10-30 19:43:53,49.30080408485358,-105.15256193207566,CA,Bengough,0.5,0.76,0.37,0.21,77.46,102.01,61,11.64,3.84,0,0.17098519014903207,0
2025-10-30 19:43:45,-3.3660832329358072,-39.05689331273928,BR,Paracuru,5.88,9.24,1.02,0.21,73.99,133.0,77,6.07,26.63,1,0.7162105268707977,1
2025-10-30 19:43:44,52.60038634854988,101.79617935557724,RU,Ideal,0.5,0.5,0.05,0.07,93.74,85.76,87,1.87,-1.68,0,0.011224855416719394,0
2025-10-30 19:43:43,1.6304402227536343,73.51140448158253,MV,Madifushi,0.58,1.61,0.02,0.03,23.16,69.48,77,4.17,27.6,0,0.4228097894180905,0
2025-10-30 19:43:40,-9.533435186263064,-62.29589046253102,BR,Ariquemes,0.52,0.54,0.28,0.04,25.23,136.26,72,1.7,26.24,0,0.37517798012932646,0
2025-10-30 19:43:26,58.40778533397719,-77.91011010683387,CA,Inukjuak,0.5,0.5,0.07,0.02,54.31,109.28,93,7.2,3.92,0,0.02830651393226576,0
2025-10-30 19:43:16,26.958183289469343,128.73066140383185,JP,Chabana,4.28,17.51,0.74,0.57,96.84,101.27,68,7.81,26.16,1,0.9036784511048456,1
2025-10-30 19:43:13,12.734746242581735,-71.51025677644927,CO,Uribia,3.88,6.36,0.91,0.52,46.35,160.65,77,4.9,29.32,0,0.10361927146447633,1
2025-10-30 19:43:11,5.012453630625828,81.85326903192225,LK,Hambantota,1.23,5.28,0.06,0.08,29.04,87.42,78,6.0,28.37,0,0.496848301005667,1
2025-10-30 19:43:10,72.22044524251638,105.39912585686004,RU,Khatanga,0.5,0.5,0.01,0.01,74.6,107.46,100,3.01,-24.39,0,0.005818416406467521,0
2025-10-30 19:43:03,33.956092244006044,-104.5313902812141,US,Roswell,2.56,6.97,0.39,0.36,91.89,90.2,18,6.84,20.83,1,0.6110890982829901,1
2025-10-30 19:42:47,47.68785926580617,-52.33663906150717,CA,Logy Bay,1.19,2.05,0.9,0.61,71.74,114.12,78,2.62,10.23,0,0.20641402474290496,0
2025-10-30 19:42:43,-0.3951913526528585,-88.5437256834887,EC,El Progreso,2.42,8.65,0.01,0.13,41.81,74.98,78,4.99,22.21,1,0.794080724962339,1
2025-10-30 19:42:42,-33.71760128546426,-60.10737307937588,AR,Pérez Millán,1.17,2.11,0.38,0.08,53.87,82.23,46,4.13,20.98,0,0.4736848606271738,0
2025-10-30 19:42:33,68.75966367452176,139.86440914346915,RU,Deputatsky,0.5,0.5,0.01,0.0,77.67,110.19,81,1.56,-21.73,0,0.005015199807690964,0
2025-10-30 19:42:28,26.272569155189885,-103.6819851501432,MX,Tlahualilo de Zaragoza,4.08,6.57,0.32,0.86,93.07,96.17,24,2.37,23.57,0,0.28245165650823917,1
2025-10-30 19:42:27,-23.349838659073512,-150.48451043754665,PF,Anua,2.48,8.68,0.01,0.14,41.39,75.14,76,6.16,22.98,1,0.8511143886891407,1
2025-10-30 19:42:23,19.614202129144417,-79.68181019363661,KY,Cayman Islands,3.57,8.36,0.24,0.62,87.12,101.9,100,7.61,30.15,0,0.26841834282088806,1
2025-10-30 19:41:56,-27.730744221403413,-65.06521517466317,AR,Villa Río Hondo,2.36,4.88,0.21,0.22,54.88,85.26,48,3.91,21.75,0,0.4736848606271738,1
2025-10-30 19:41:51,-13.291047239017203,-42.13864334564096,BR,Paramirim,2.11,2.65,0.59,0.09,68.08,93.36,20,4.22,30.39,0,0.062127760121142725,0
2025-10-30 19:41:39,37.47859366033627,98.44103883506904,CN,Xinyuan,6.16,11.12,0.84,0.12,57.03,76.73,40,1.21,-6.14,0,0.004526762353832055,1
2025-10-30 19:41:37,-39.0344460000394,-68.00554176311852,AR,Neuquén,1.32,2.96,0.1,0.03,71.33,70.21,22,4.63,26.29,1,0.6074484223164345,0
2025-10-30 19:41:18,-2.8897943624007354,-53.95038338107045,BR,Santarém,0.51,0.9,0.33,0.02,27.09,103.36,59,0.64,29.85,0,0.027504569807295202,0
2025-10-30 19:40:59,46.19411561160965,-67.78502055228246,US,Littleton,1.36,1.96,2.49,0.76,54.57,107.68,62,2.57,11.22,0,0.2158938057551404,0
2025-10-30 19:40:58,-1.0124257307559503,-90.13923081201378,EC,Puerto Ayora,1.94,6.53,0.01,0.12,42.41,76.3,77,4.62,21.92,1,0.794080724962339,1
2025-10-30 19:40:47,72.14067023199198,-9.305130930656247,SJ,Olonkinbyen,0.5,0.86,0.02,0.02,80.16,106.0,98,10.38,-0.64,0,0.02822212207398606,0
2025-10-30 19:40:44,41.00377047084439,70.69738838028428,UZ,Pop Shahri,9.07,16.09,2.51,0.86,102.82,149.16,36,2.56,5.4,0,0.025829404939425343,1
2025-10-30 19:40:43,62.64312569074178,15.236805175060653,SE,Bräcke,0.5,0.5,0.47,0.04,55.16,111.51,98,3.68,1.54,0,0.012329609901416946,0
2025-10-30 19:40:40,36.2292949403608,-80.80117408070873,US,Jonesville,1.2,1.33,1.89,0.52,51.34,140.17,56,5.37,15.03,0,0.4774873106923875,0
2025-10-30 19:40:39,62.112157302116,-123.58003385308574,CA,Fort Simpson,0.5,0.5,0.07,0.0,80.54,102.82,53,1.96,3.87,0,0.018905699701229402,0
2025-10-30 19:40:37,49.58511661425814,-105.52642715726044,CA,Willow Bunch,0.5,0.91,0.32,0.14,76.3,101.43,62,10.93,3.24,0,0.1678866595181121,0
2025-10-30 19:40:31,-39.2672479986858,-65.25980397406332,AR,Choele Choel,4.03,13.62,0.17,0.1,62.33,82.19,25,8.47,26.29,1,0.6333520016298003,1
2025-10-30 19:40:18,-15.130992494501584,-66.95585867981583,BO,Chulumani,0.94,1.15,0.23,0.1,28.49,110.2,48,1.59,27.1,0,0.13480386435747485,0
2025-10-30 19:40:02,-39.44625186811429,172.86226089360116,NZ,Opunake,0.55,1.84,0.03,0.09,50.12,66.83,74,8.52,13.68,1,0.7314881967972297,0
2025-10-30 19:39:56,12.362715677855093,-74.76524456255952,CO,Barrio Obrero,1.4,2.09,1.66,0.55,27.41,102.35,69,0.76,28.95,0,0.02917224058780984,0
2025-10-30 19:39:55,49.738353568284936,86.58630084842383,RU,Belyashi,4.08,7.26,0.81,1.06,97.66,105.36,35,1.75,-5.98,0,0.0047333530428273944,1
2025-10-30 19:39:50,18.04879869966529,-64.6258129495864,VI,Cruz Bay,1.18,4.88,0.43,0.17,38.78,125.4,75,4.3,28.78,0,0.09079065659884093,1
2025-10-30 19:39:39,-27.993648648228103,20.97911185253514,ZA,Upington,2.01,3.8,0.3,0.07,67.02,143.9,40,10.14,24.69,1,0.7623364669377849,0
2025-10-30 19:39:38,60.28226221558111,-101.94782634128453,CA,Ennadai,0.5,0.5,0.03,0.0,70.21,101.99,66,1.63,-1.82,0,0.009203939190940391,0
2025-10-30 19:39:37,13.377549511351802,-83.14810364495597,NI,Puerto Cabezas,0.68,0.87,0.07,0.02,51.59,92.43,72,9.82,28.21,1,0.8989987495965912,0
2025-10-30 19:39:26,29.050405003372816,-101.69116828295542,MX,Ciudad Acuña,2.29,5.31,0.19,0.28,84.21,85.5,17,3.68,20.46,0,0.4736848606271738,1
2025-10-30 19:39:25,57.13817567472833,-127.2483281703121,CA,Ware,0.5,0.5,0.24,0.03,67.8,100.55,75,2.45,0.17,0,0.011180578888183908,0
